,lga_name,state_name,vax_1_%_15+,vax_2_%_15+,population_15+,date,state_code,vax_1_dose_15+,vax_2_dose_15+,lhd_code,lhd_name,lga_code
720,Gilgandra (A),New South Wales,95.0,95.0,3346.0,2021-11-08,NSW,3179.0,3179.0,X850,Western NSW,12950
721,Gilgandra (A),New South Wales,95.0,94.1,3346.0,2021-11-01,NSW,3179.0,3149.0,X850,Western NSW,12950
722,Gilgandra (A),New South Wales,95.0,91.7,3346.0,2021-10-25,NSW,3179.0,3068.0,X850,Western NSW,12950
723,Gilgandra (A),New South Wales,95.0,88.0,3346.0,2021-10-18,NSW,3179.0,2944.0,X850,Western NSW,12950
724,Gilgandra (A),New South Wales,95.0,77.4,3346.0,2021-10-04,NSW,3179.0,2590.0,X850,Western NSW,12950
725,Gilgandra (A),New South Wales,95.0,83.7,3346.0,2021-10-11,NSW,3179.0,2801.0,X850,Western NSW,12950
726,Gilgandra (A),New South Wales,95.4,69.0,3346.0,2021-09-27,NSW,3192.0,2309.0,X850,Western NSW,12950
727,Gilgandra (A),New South Wales,92.9,56.9,3346.0,2021-09-20,NSW,3108.0,1904.0,X850,Western NSW,12950
728,Gilgandra (A),New South Wales,0.9043634190077705,0.4901374775851763,3346.0,2021-09-13,NSW,30.0,16.0,X850,Western NSW,12950
729,Gilgandra (A),New South Wales,0.8290496114763897,0.4237895995218171,3346.0,2021-09-06,NSW,28.0,14.0,X850,Western NSW,12950
730,Gilgandra (A),New South Wales,0.698,0.192,3346.0,2021-08-28,NSW,23.0,6.0,X850,Western NSW,12950
731,Glen Innes Severn (A),New South Wales,95.0,95.0,7359.0,2021-12-20,NSW,6991.0,6991.0,X800,Hunter New England,13010
732,Glen Innes Severn (A),New South Wales,95.0,94.2,7359.0,2021-12-13,NSW,6991.0,6932.0,X800,Hunter New England,13010
733,Glen Innes Severn (A),New South Wales,95.0,93.7,7359.0,2021-12-06,NSW,6991.0,6895.0,X800,Hunter New England,13010
734,Glen Innes Severn (A),New South Wales,95.0,93.1,7359.0,2021-11-29,NSW,6991.0,6851.0,X800,Hunter New England,13010
735,Glen Innes Severn (A),New South Wales,95.0,92.3,7359.0,2021-11-22,NSW,6991.0,6792.0,X800,Hunter New England,13010
736,Glen Innes Severn (A),New South Wales,95.0,91.0,7359.0,2021-11-15,NSW,6991.0,6697.0,X800,Hunter New England,13010
737,Glen Innes Severn (A),New South Wales,95.0,88.3,7359.0,2021-11-08,NSW,6991.0,6498.0,X800,Hunter New England,13010
738,Glen Innes Severn (A),New South Wales,95.0,86.0,7359.0,2021-11-01,NSW,6991.0,6329.0,X800,Hunter New England,13010
739,Glen Innes Severn (A),New South Wales,93.5,81.5,7359.0,2021-10-25,NSW,6881.0,5998.0,X800,Hunter New England,13010
740,Glen Innes Severn (A),New South Wales,91.6,77.7,7359.0,2021-10-18,NSW,6741.0,5718.0,X800,Hunter New England,13010
741,Glen Innes Severn (A),New South Wales,87.8,64.8,7359.0,2021-10-04,NSW,6461.0,4769.0,X800,Hunter New England,13010
742,Glen Innes Severn (A),New South Wales,89.4,71.4,7359.0,2021-10-11,NSW,6579.0,5254.0,X800,Hunter New England,13010
743,Glen Innes Severn (A),New South Wales,82.3,56.7,7359.0,2021-09-27,NSW,6056.0,4173.0,X800,Hunter New England,13010
744,Glen Innes Severn (A),New South Wales,79.9,49.6,7359.0,2021-09-20,NSW,5880.0,3650.0,X800,Hunter New England,13010
745,Glen Innes Severn (A),New South Wales,0.7339312406576981,0.4334828101644245,7359.0,2021-09-13,NSW,54.0,32.0,X800,Hunter New England,13010
746,Glen Innes Severn (A),New South Wales,0.6788965892104907,0.3549395298274222,7359.0,2021-09-06,NSW,50.0,26.0,X800,Hunter New England,13010
747,Glen Innes Severn (A),New South Wales,0.62,0.26,7359.0,2021-08-28,NSW,46.0,19.0,X800,Hunter New England,13010
748,Goulburn Mulwaree (A),New South Wales,95.0,95.0,25395.0,2021-12-20,NSW,24125.0,24125.0,X830,Southern NSW,13310
749,Goulburn Mulwaree (A),New South Wales,95.0,95.0,25395.0,2021-12-13,NSW,24125.0,24125.0,X830,Southern NSW,13310
750,Goulburn Mulwaree (A),New South Wales,95.0,95.0,25395.0,2021-12-06,NSW,24125.0,24125.0,X830,Southern NSW,13310
751,Goulburn Mulwaree (A),New South Wales,95.0,95.0,25395.0,2021-11-29,NSW,24125.0,24125.0,X830,Southern NSW,13310
752,Goulburn Mulwaree (A),New South Wales,95.0,95.0,25395.0,2021-11-22,NSW,24125.0,24125.0,X830,Southern NSW,13310
753,Goulburn Mulwaree (A),New South Wales,95.0,93.9,25395.0,2021-11-15,NSW,24125.0,23846.0,X830,Southern NSW,13310
754,Goulburn Mulwaree (A),New South Wales,95.0,92.2,25395.0,2021-11-08,NSW,24125.0,23414.0,X830,Southern NSW,13310
755,Goulburn Mulwaree (A),New South Wales,95.0,88.3,25395.0,2021-11-01,NSW,24125.0,22424.0,X830,Southern NSW,13310
756,Goulburn Mulwaree (A),New South Wales,95.0,83.0,25395.0,2021-10-25,NSW,24125.0,21078.0,X830,Southern NSW,13310
757,Goulburn Mulwaree (A),New South Wales,94.8,74.6,25395.0,2021-10-18,NSW,24074.0,18945.0,X830,Southern NSW,13310
758,Goulburn Mulwaree (A),New South Wales,88.5,58.2,25395.0,2021-10-04,NSW,22475.0,14780.0,X830,Southern NSW,13310
759,Goulburn Mulwaree (A),New South Wales,92.3,64.4,25395.0,2021-10-11,NSW,23440.0,16354.0,X830,Southern NSW,13310
760,Goulburn Mulwaree (A),New South Wales,82.3,52.6,25395.0,2021-09-27,NSW,20900.0,13358.0,X830,Southern NSW,13310
761,Goulburn Mulwaree (A),New South Wales,74.5,44.5,25395.0,2021-09-20,NSW,18919.0,11301.0,X830,Southern NSW,13310
762,Goulburn Mulwaree (A),New South Wales,0.6957668832447332,0.398070486316204,25395.0,2021-09-13,NSW,177.0,101.0,X830,Southern NSW,13310
763,Goulburn Mulwaree (A),New South Wales,0.647765308131522,0.3609765701909825,25395.0,2021-09-06,NSW,164.0,92.0,X830,Southern NSW,13310
764,Goulburn Mulwaree (A),New South Wales,0.572,0.304,25395.0,2021-08-28,NSW,145.0,77.0,X830,Southern NSW,13310
765,Greater Hume Shire (A),New South Wales,95.0,95.0,8458.0,2021-12-20,NSW,8035.0,8035.0,X840,Murrumbidgee,13340
766,Greater Hume Shire (A),New South Wales,95.0,95.0,8458.0,2021-12-13,NSW,8035.0,8035.0,X840,Murrumbidgee,13340
767,Greater Hume Shire (A),New South Wales,95.0,95.0,8458.0,2021-12-06,NSW,8035.0,8035.0,X840,Murrumbidgee,13340
768,Greater Hume Shire (A),New South Wales,95.0,95.0,8458.0,2021-11-29,NSW,8035.0,8035.0,X840,Murrumbidgee,13340
769,Greater Hume Shire (A),New South Wales,95.0,94.0,8458.0,2021-11-22,NSW,8035.0,7951.0,X840,Murrumbidgee,13340
770,Greater Hume Shire (A),New South Wales,95.0,92.2,8458.0,2021-11-15,NSW,8035.0,7798.0,X840,Murrumbidgee,13340
771,Greater Hume Shire (A),New South Wales,95.0,89.1,8458.0,2021-11-08,NSW,8035.0,7536.0,X840,Murrumbidgee,13340
772,Greater Hume Shire (A),New South Wales,95.0,85.1,8458.0,2021-11-01,NSW,8035.0,7198.0,X840,Murrumbidgee,13340
773,Greater Hume Shire (A),New South Wales,95.0,78.6,8458.0,2021-10-25,NSW,8035.0,6648.0,X840,Murrumbidgee,13340
774,Greater Hume Shire (A),New South Wales,93.1,69.9,8458.0,2021-10-18,NSW,7874.0,5912.0,X840,Murrumbidgee,13340
775,Greater Hume Shire (A),New South Wales,85.6,52.0,8458.0,2021-10-04,NSW,7240.0,4398.0,X840,Murrumbidgee,13340
776,Greater Hume Shire (A),New South Wales,89.3,59.1,8458.0,2021-10-11,NSW,7553.0,4999.0,X840,Murrumbidgee,13340
777,Greater Hume Shire (A),New South Wales,79.6,46.5,8458.0,2021-09-27,NSW,6733.0,3933.0,X840,Murrumbidgee,13340
778,Greater Hume Shire (A),New South Wales,73.8,42.1,8458.0,2021-09-20,NSW,6242.0,3561.0,X840,Murrumbidgee,13340
779,Greater Hume Shire (A),New South Wales,0.6863324663040908,0.3726649326081816,8458.0,2021-09-13,NSW,58.0,32.0,X840,Murrumbidgee,13340
780,Greater Hume Shire (A),New South Wales,0.6305273114211397,0.3217072593993852,8458.0,2021-09-06,NSW,53.0,27.0,X840,Murrumbidgee,13340
781,Greater Hume Shire (A),New South Wales,0.572,0.277,8458.0,2021-08-28,NSW,48.0,23.0,X840,Murrumbidgee,13340
782,Griffith (C),New South Wales,95.0,95.0,21512.0,2021-12-20,NSW,20436.0,20436.0,X840,Murrumbidgee,13450
783,Griffith (C),New South Wales,95.0,95.0,21512.0,2021-12-13,NSW,20436.0,20436.0,X840,Murrumbidgee,13450
784,Griffith (C),New South Wales,95.0,95.0,21512.0,2021-12-06,NSW,20436.0,20436.0,X840,Murrumbidgee,13450
785,Griffith (C),New South Wales,95.0,95.0,21512.0,2021-11-29,NSW,20436.0,20436.0,X840,Murrumbidgee,13450
786,Griffith (C),New South Wales,95.0,95.0,21512.0,2021-11-22,NSW,20436.0,20436.0,X840,Murrumbidgee,13450
787,Griffith (C),New South Wales,95.0,95.0,21512.0,2021-11-15,NSW,20436.0,20436.0,X840,Murrumbidgee,13450
788,Griffith (C),New South Wales,95.0,95.0,21512.0,2021-11-08,NSW,20436.0,20436.0,X840,Murrumbidgee,13450
789,Griffith (C),New South Wales,95.0,90.0,21512.0,2021-11-01,NSW,20436.0,19361.0,X840,Murrumbidgee,13450
790,Griffith (C),New South Wales,95.0,84.2,21512.0,2021-10-25,NSW,20436.0,18113.0,X840,Murrumbidgee,13450
791,Griffith (C),New South Wales,95.0,77.1,21512.0,2021-10-18,NSW,20436.0,16586.0,X840,Murrumbidgee,13450
792,Griffith (C),New South Wales,90.1,61.4,21512.0,2021-10-04,NSW,19382.0,13208.0,X840,Murrumbidgee,13450
793,Griffith (C),New South Wales,94.6,67.8,21512.0,2021-10-11,NSW,20350.0,14585.0,X840,Murrumbidgee,13450
794,Griffith (C),New South Wales,84.5,54.7,21512.0,2021-09-27,NSW,18178.0,11767.0,X840,Murrumbidgee,13450
795,Griffith (C),New South Wales,78.4,49.0,21512.0,2021-09-20,NSW,16865.0,10541.0,X840,Murrumbidgee,13450
796,Griffith (C),New South Wales,0.7204351059873559,0.43622164373373,21512.0,2021-09-13,NSW,155.0,94.0,X840,Murrumbidgee,13450
797,Griffith (C),New South Wales,0.6569356638155448,0.3891781331349944,21512.0,2021-09-06,NSW,141.0,84.0,X840,Murrumbidgee,13450
798,Griffith (C),New South Wales,0.577,0.351,21512.0,2021-08-28,NSW,124.0,76.0,X840,Murrumbidgee,13450
799,Gunnedah (A),New South Wales,95.0,95.0,9949.0,2021-12-20,NSW,9452.0,9452.0,X800,Hunter New England,13550
800,Gunnedah (A),New South Wales,95.0,95.0,9949.0,2021-12-13,NSW,9452.0,9452.0,X800,Hunter New England,13550
801,Gunnedah (A),New South Wales,95.0,95.0,9949.0,2021-12-06,NSW,9452.0,9452.0,X800,Hunter New England,13550
802,Gunnedah (A),New South Wales,95.0,95.0,9949.0,2021-11-29,NSW,9452.0,9452.0,X800,Hunter New England,13550
803,Gunnedah (A),New South Wales,95.0,94.5,9949.0,2021-11-22,NSW,9452.0,9402.0,X800,Hunter New England,13550
804,Gunnedah (A),New South Wales,95.0,93.1,9949.0,2021-11-15,NSW,9452.0,9263.0,X800,Hunter New England,13550
805,Gunnedah (A),New South Wales,95.0,90.8,9949.0,2021-11-08,NSW,9452.0,9034.0,X800,Hunter New England,13550
806,Gunnedah (A),New South Wales,95.0,87.7,9949.0,2021-11-01,NSW,9452.0,8725.0,X800,Hunter New England,13550
807,Gunnedah (A),New South Wales,95.0,83.0,9949.0,2021-10-25,NSW,9452.0,8258.0,X800,Hunter New England,13550
808,Gunnedah (A),New South Wales,95.0,76.3,9949.0,2021-10-18,NSW,9452.0,7591.0,X800,Hunter New England,13550
809,Gunnedah (A),New South Wales,89.0,46.4,9949.0,2021-10-04,NSW,8855.0,4616.0,X800,Hunter New England,13550
810,Gunnedah (A),New South Wales,92.6,66.6,9949.0,2021-10-11,NSW,9213.0,6626.0,X800,Hunter New England,13550
811,Gunnedah (A),New South Wales,79.6,41.2,9949.0,2021-09-27,NSW,7919.0,4099.0,X800,Hunter New England,13550
812,Gunnedah (A),New South Wales,71.9,36.9,9949.0,2021-09-20,NSW,7153.0,3671.0,X800,Hunter New England,13550
813,Gunnedah (A),New South Wales,0.6771534827620866,0.3258618956679063,9949.0,2021-09-13,NSW,67.0,32.0,X800,Hunter New England,13550
814,Gunnedah (A),New South Wales,0.6292089657251985,0.2930947833953161,9949.0,2021-09-06,NSW,63.0,29.0,X800,Hunter New England,13550
815,Gunnedah (A),New South Wales,0.528,0.265,9949.0,2021-08-28,NSW,53.0,26.0,X800,Hunter New England,13550
816,Gwydir (A),New South Wales,92.5,90.9,4307.0,2021-12-20,NSW,3984.0,3915.0,X800,Hunter New England,13660
817,Gwydir (A),New South Wales,92.4,90.3,4307.0,2021-12-13,NSW,3980.0,3889.0,X800,Hunter New England,13660
818,Gwydir (A),New South Wales,92.2,89.6,4307.0,2021-12-06,NSW,3971.0,3859.0,X800,Hunter New England,13660
819,Gwydir (A),New South Wales,92.0,88.5,4307.0,2021-11-29,NSW,3962.0,3812.0,X800,Hunter New England,13660
820,Gwydir (A),New South Wales,91.9,87.8,4307.0,2021-11-22,NSW,3958.0,3782.0,X800,Hunter New England,13660
821,Gwydir (A),New South Wales,91.5,86.0,4307.0,2021-11-15,NSW,3941.0,3704.0,X800,Hunter New England,13660
822,Gwydir (A),New South Wales,90.9,83.4,4307.0,2021-11-08,NSW,3915.0,3592.0,X800,Hunter New England,13660
823,Gwydir (A),New South Wales,90.2,80.1,4307.0,2021-11-01,NSW,3885.0,3450.0,X800,Hunter New England,13660
824,Gwydir (A),New South Wales,89.3,76.7,4307.0,2021-10-25,NSW,3846.0,3303.0,X800,Hunter New England,13660
825,Gwydir (A),New South Wales,87.6,66.7,4307.0,2021-10-18,NSW,3773.0,2873.0,X800,Hunter New England,13660
826,Gwydir (A),New South Wales,84.2,52.4,4307.0,2021-10-04,NSW,3626.0,2257.0,X800,Hunter New England,13660
827,Gwydir (A),New South Wales,85.6,58.0,4307.0,2021-10-11,NSW,3687.0,2498.0,X800,Hunter New England,13660
828,Gwydir (A),New South Wales,76.7,47.4,4307.0,2021-09-27,NSW,3303.0,2042.0,X800,Hunter New England,13660
829,Gwydir (A),New South Wales,72.1,43.2,4307.0,2021-09-20,NSW,3105.0,1861.0,X800,Hunter New England,13660
830,Gwydir (A),New South Wales,0.6568377060599024,0.3577896447643371,4307.0,2021-09-13,NSW,28.0,15.0,X800,Hunter New England,13660
831,Gwydir (A),New South Wales,0.6115625725563036,0.326445321569538,4307.0,2021-09-06,NSW,26.0,14.0,X800,Hunter New England,13660
832,Gwydir (A),New South Wales,0.564,0.278,4307.0,2021-08-28,NSW,24.0,12.0,X800,Hunter New England,13660
833,Hawkesbury (C),New South Wales,95.0,95.0,54071.0,2021-12-20,NSW,51367.0,51367.0,X750,Nepean Blue Mountains,13800
834,Hawkesbury (C),New South Wales,95.0,95.0,54071.0,2021-12-13,NSW,51367.0,51367.0,X750,Nepean Blue Mountains,13800
835,Hawkesbury (C),New South Wales,95.0,95.0,54071.0,2021-12-06,NSW,51367.0,51367.0,X750,Nepean Blue Mountains,13800
836,Hawkesbury (C),New South Wales,95.0,95.0,54071.0,2021-11-29,NSW,51367.0,51367.0,X750,Nepean Blue Mountains,13800
837,Hawkesbury (C),New South Wales,95.0,94.7,54071.0,2021-11-22,NSW,51367.0,51205.0,X750,Nepean Blue Mountains,13800
838,Hawkesbury (C),New South Wales,95.0,94.1,54071.0,2021-11-15,NSW,51367.0,50881.0,X750,Nepean Blue Mountains,13800
839,Hawkesbury (C),New South Wales,95.0,93.3,54071.0,2021-11-08,NSW,51367.0,50448.0,X750,Nepean Blue Mountains,13800
840,Hawkesbury (C),New South Wales,95.0,91.6,54071.0,2021-11-01,NSW,51367.0,49529.0,X750,Nepean Blue Mountains,13800
841,Hawkesbury (C),New South Wales,95.0,89.1,54071.0,2021-10-25,NSW,51367.0,48177.0,X750,Nepean Blue Mountains,13800
842,Hawkesbury (C),New South Wales,94.9,85.2,54071.0,2021-10-18,NSW,51313.0,46068.0,X750,Nepean Blue Mountains,13800
843,Hawkesbury (C),New South Wales,91.5,70.3,54071.0,2021-10-04,NSW,49475.0,38012.0,X750,Nepean Blue Mountains,13800
844,Hawkesbury (C),New South Wales,93.5,78.3,54071.0,2021-10-11,NSW,50556.0,42338.0,X750,Nepean Blue Mountains,13800
845,Hawkesbury (C),New South Wales,88.5,61.8,54071.0,2021-09-27,NSW,47853.0,33416.0,X750,Nepean Blue Mountains,13800
846,Hawkesbury (C),New South Wales,84.7,53.1,54071.0,2021-09-20,NSW,45798.0,28712.0,X750,Nepean Blue Mountains,13800
847,Hawkesbury (C),New South Wales,0.801520223409961,0.451295518854839,54071.0,2021-09-13,NSW,433.0,244.0,X750,Nepean Blue Mountains,13800
848,Hawkesbury (C),New South Wales,0.7473137171496737,0.3843650015720073,54071.0,2021-09-06,NSW,404.0,208.0,X750,Nepean Blue Mountains,13800
849,Hawkesbury (C),New South Wales,0.656,0.327,54071.0,2021-08-28,NSW,355.0,177.0,X750,Nepean Blue Mountains,13800
850,Hay (A),New South Wales,95.0,95.0,2422.0,2021-12-20,NSW,2301.0,2301.0,X840,Murrumbidgee,13850
851,Hay (A),New South Wales,95.0,95.0,2422.0,2021-12-13,NSW,2301.0,2301.0,X840,Murrumbidgee,13850
852,Hay (A),New South Wales,95.0,95.0,2422.0,2021-12-06,NSW,2301.0,2301.0,X840,Murrumbidgee,13850
853,Hay (A),New South Wales,95.0,95.0,2422.0,2021-11-29,NSW,2301.0,2301.0,X840,Murrumbidgee,13850
854,Hay (A),New South Wales,95.0,95.0,2422.0,2021-11-22,NSW,2301.0,2301.0,X840,Murrumbidgee,13850
855,Hay (A),New South Wales,95.0,95.0,2422.0,2021-11-15,NSW,2301.0,2301.0,X840,Murrumbidgee,13850
856,Hay (A),New South Wales,95.0,95.0,2422.0,2021-11-08,NSW,2301.0,2301.0,X840,Murrumbidgee,13850
857,Hay (A),New South Wales,95.0,94.5,2422.0,2021-11-01,NSW,2301.0,2289.0,X840,Murrumbidgee,13850
858,Hay (A),New South Wales,95.0,92.3,2422.0,2021-10-25,NSW,2301.0,2236.0,X840,Murrumbidgee,13850
859,Hay (A),New South Wales,95.0,88.6,2422.0,2021-10-18,NSW,2301.0,2146.0,X840,Murrumbidgee,13850
860,Hay (A),New South Wales,94.5,76.8,2422.0,2021-10-04,NSW,2289.0,1860.0,X840,Murrumbidgee,13850
861,Hay (A),New South Wales,95.0,82.0,2422.0,2021-10-11,NSW,2301.0,1986.0,X840,Murrumbidgee,13850
862,Hay (A),New South Wales,92.2,71.0,2422.0,2021-09-27,NSW,2233.0,1720.0,X840,Murrumbidgee,13850
863,Hay (A),New South Wales,89.5,62.8,2422.0,2021-09-20,NSW,2168.0,1521.0,X840,Murrumbidgee,13850
864,Hay (A),New South Wales,0.8480594549958712,0.5429397192402973,2422.0,2021-09-13,NSW,21.0,13.0,X840,Murrumbidgee,13850
865,Hay (A),New South Wales,0.8063583815028902,0.4603633360858794,2422.0,2021-09-06,NSW,20.0,11.0,X840,Murrumbidgee,13850
866,Hay (A),New South Wales,0.73,0.405,2422.0,2021-08-28,NSW,18.0,10.0,X840,Murrumbidgee,13850
867,Hilltops (A),New South Wales,95.0,95.0,14962.0,2021-12-20,NSW,14214.0,14214.0,X840,Murrumbidgee,13910
868,Hilltops (A),New South Wales,95.0,95.0,14962.0,2021-12-13,NSW,14214.0,14214.0,X840,Murrumbidgee,13910
869,Hilltops (A),New South Wales,95.0,95.0,14962.0,2021-12-06,NSW,14214.0,14214.0,X840,Murrumbidgee,13910
870,Hilltops (A),New South Wales,95.0,95.0,14962.0,2021-11-29,NSW,14214.0,14214.0,X840,Murrumbidgee,13910
871,Hilltops (A),New South Wales,95.0,95.0,14962.0,2021-11-22,NSW,14214.0,14214.0,X840,Murrumbidgee,13910
872,Hilltops (A),New South Wales,95.0,95.0,14962.0,2021-11-15,NSW,14214.0,14214.0,X840,Murrumbidgee,13910
873,Hilltops (A),New South Wales,95.0,95.0,14962.0,2021-11-08,NSW,14214.0,14214.0,X840,Murrumbidgee,13910
874,Hilltops (A),New South Wales,95.0,93.4,14962.0,2021-11-01,NSW,14214.0,13975.0,X840,Murrumbidgee,13910
875,Hilltops (A),New South Wales,95.0,89.6,14962.0,2021-10-25,NSW,14214.0,13406.0,X840,Murrumbidgee,13910
876,Hilltops (A),New South Wales,95.0,84.6,14962.0,2021-10-18,NSW,14214.0,12658.0,X840,Murrumbidgee,13910
877,Hilltops (A),New South Wales,94.6,66.9,14962.0,2021-10-04,NSW,14154.0,10010.0,X840,Murrumbidgee,13910
878,Hilltops (A),New South Wales,95.0,74.7,14962.0,2021-10-11,NSW,14214.0,11177.0,X840,Murrumbidgee,13910
879,Hilltops (A),New South Wales,91.3,59.9,14962.0,2021-09-27,NSW,13660.0,8962.0,X840,Murrumbidgee,13910
880,Hilltops (A),New South Wales,86.4,51.9,14962.0,2021-09-20,NSW,12927.0,7765.0,X840,Murrumbidgee,13910
881,Hilltops (A),New South Wales,0.7831840663012967,0.46370806041973,14962.0,2021-09-13,NSW,117.0,69.0,X840,Murrumbidgee,13910
882,Hilltops (A),New South Wales,0.7200240609544178,0.4112418125918995,14962.0,2021-09-06,NSW,108.0,62.0,X840,Murrumbidgee,13910
883,Hilltops (A),New South Wales,0.654,0.366,14962.0,2021-08-28,NSW,98.0,55.0,X840,Murrumbidgee,13910
884,Hornsby (A),New South Wales,95.0,95.0,122259.0,2021-12-20,NSW,116146.0,116146.0,X760,Northern Sydney,14000
885,Hornsby (A),New South Wales,95.0,95.0,122259.0,2021-12-13,NSW,116146.0,116146.0,X760,Northern Sydney,14000
886,Hornsby (A),New South Wales,95.0,95.0,122259.0,2021-12-06,NSW,116146.0,116146.0,X760,Northern Sydney,14000
887,Hornsby (A),New South Wales,95.0,95.0,122259.0,2021-11-29,NSW,116146.0,116146.0,X760,Northern Sydney,14000
888,Hornsby (A),New South Wales,95.0,95.0,122259.0,2021-11-22,NSW,116146.0,116146.0,X760,Northern Sydney,14000
889,Hornsby (A),New South Wales,95.0,95.0,122259.0,2021-11-15,NSW,116146.0,116146.0,X760,Northern Sydney,14000
890,Hornsby (A),New South Wales,95.0,95.0,122259.0,2021-11-08,NSW,116146.0,116146.0,X760,Northern Sydney,14000
891,Hornsby (A),New South Wales,95.0,95.0,122259.0,2021-11-01,NSW,116146.0,116146.0,X760,Northern Sydney,14000
892,Hornsby (A),New South Wales,95.0,95.0,122259.0,2021-10-25,NSW,116146.0,116146.0,X760,Northern Sydney,14000
893,Hornsby (A),New South Wales,95.0,92.4,122259.0,2021-10-18,NSW,116146.0,112967.0,X760,Northern Sydney,14000
894,Hornsby (A),New South Wales,95.0,81.6,122259.0,2021-10-04,NSW,116146.0,99763.0,X760,Northern Sydney,14000
895,Hornsby (A),New South Wales,95.0,87.2,122259.0,2021-10-11,NSW,116146.0,106610.0,X760,Northern Sydney,14000
896,Hornsby (A),New South Wales,95.0,75.1,122259.0,2021-09-27,NSW,116146.0,91817.0,X760,Northern Sydney,14000
897,Hornsby (A),New South Wales,91.9,66.6,122259.0,2021-09-20,NSW,112356.0,81424.0,X760,Northern Sydney,14000
898,Hornsby (A),New South Wales,0.8885235442789488,0.5973057198243075,122259.0,2021-09-13,NSW,1086.0,730.0,X760,Northern Sydney,14000
899,Hornsby (A),New South Wales,0.8494016800399152,0.5443362042876189,122259.0,2021-09-06,NSW,1038.0,666.0,X760,Northern Sydney,14000
900,Hornsby (A),New South Wales,0.769,0.481,122259.0,2021-08-28,NSW,940.0,588.0,X760,Northern Sydney,14000
901,Hunters Hill (A),New South Wales,89.7,88.8,12189.0,2021-12-20,NSW,10934.0,10824.0,X760,Northern Sydney,14100
902,Hunters Hill (A),New South Wales,89.6,88.7,12189.0,2021-12-13,NSW,10921.0,10812.0,X760,Northern Sydney,14100
903,Hunters Hill (A),New South Wales,89.5,88.4,12189.0,2021-12-06,NSW,10909.0,10775.0,X760,Northern Sydney,14100
904,Hunters Hill (A),New South Wales,89.4,88.2,12189.0,2021-11-29,NSW,10897.0,10751.0,X760,Northern Sydney,14100
905,Hunters Hill (A),New South Wales,89.3,88.0,12189.0,2021-11-22,NSW,10885.0,10726.0,X760,Northern Sydney,14100
906,Hunters Hill (A),New South Wales,89.2,87.7,12189.0,2021-11-15,NSW,10873.0,10690.0,X760,Northern Sydney,14100
