,date,state_name,state_code,country,vax_1_dose,vax_2_dose,vax_1_%,vax_2_%,population,age_group,sex,saved_date
1501,2021-11-17,,,Australia,557043,529749,0.9867009357879093,0.9383545507846058,564551,"(70, 74)",Female,2021-12-22
1502,2021-11-17,,,Australia,382727,365718,1.0320987854076327,0.9862306646818976,370824,"(75, 79)",Male,2021-12-22
1503,2021-11-17,,,Australia,413315,393691,1.0258042579383397,0.9770995587191439,402918,"(75, 79)",Female,2021-12-22
1504,2021-11-17,,,Australia,244576,232297,1.0197252392169942,0.9685296754153724,239845,"(80, 84)",Male,2021-12-22
1505,2021-11-17,,,Australia,287043,271275,0.9946118822722264,0.939975329004359,288598,"(80, 84)",Female,2021-12-22
1506,2021-11-17,,,Australia,134026,125573,1.022919640063195,0.9584042496355601,131023,"(85, 89)",Male,2021-12-22
1507,2021-11-17,,,Australia,183490,171388,0.9909272560349949,0.9255710968299401,185170,"(85, 89)",Female,2021-12-22
1508,2021-11-17,,,Australia,58522,53993,1.0185001479315685,0.9396787274404358,57459,"(90, 94)",Male,2021-12-22
1509,2021-11-17,,,Australia,100972,93115,1.0000594259453677,0.9222411504863023,100966,"(90, 94)",Female,2021-12-22
1510,2021-11-17,,,Australia,14601,13101,0.9284624189240748,0.8330789774895078,15726,"(95,)",Male,2021-12-22
1511,2021-11-17,,,Australia,36919,33297,0.9928198784488786,0.8954176302909698,37186,"(95,)",Female,2021-12-22
1512,2021-11-16,New South Wales,NSW,Australia,2759005,5991536,0.4202180408309854,0.9125577951066848,6565651,,,2021-12-22
1513,2021-11-16,Victoria,VIC,Australia,2158072,4750217,0.39908321180625544,0.87843772456928,5407574,,,2021-12-22
1514,2021-11-16,Queensland,QLD,Australia,1623825,2922920,0.39483119025984587,0.7107046526776646,4112707,,,2021-12-22
1515,2021-11-16,Tasmania,TAS,Australia,209426,363814,0.4757821942331634,0.8265269031196896,440172,,,2021-12-22
1516,2021-11-16,Western Australia,WA,Australia,818134,1490552,0.3868286100375512,0.7047600495135175,2114978,,,2021-12-22
1517,2021-11-16,South Australia,SA,Australia,629069,1075508,0.4367321577339628,0.7466731463482366,1440400,,,2021-12-22
1518,2021-11-16,Northern Territory,NT,Australia,54869,135262,0.28791893834843707,0.7097722108820335,190571,,,2021-12-22
1519,2021-11-16,Australian Capital Territory,ACT,Australia,133296,332949,0.3874466990469048,0.9677709083616006,344037,,,2021-12-22
1520,2021-11-16,,,Australia,492628,424029,0.8010263481388497,0.6894825332197283,614996,"(16, 19)",Male,2021-12-22
1521,2021-11-16,,,Australia,487276,427028,0.8389940528869497,0.7352587700116738,580786,"(16, 19)",Female,2021-12-22
1522,2021-11-16,,,Australia,697383,603578,0.7925167053047866,0.685915268875858,879960,"(20, 24)",Male,2021-12-22
1523,2021-11-16,,,Australia,684617,612728,0.8225168920542468,0.7361475543765559,832344,"(20, 24)",Female,2021-12-22
1524,2021-11-16,,,Australia,795659,696727,0.8280972244772218,0.7251318654327309,960828,"(25, 29)",Male,2021-12-22
1525,2021-11-16,,,Australia,780675,702242,0.8254926467789212,0.7425568991697226,945708,"(25, 29)",Female,2021-12-22
1526,2021-11-16,,,Australia,815067,727064,0.8592505210425279,0.7664770145659981,948579,"(30, 34)",Male,2021-12-22
1527,2021-11-16,,,Australia,836221,760572,0.8575640541804429,0.7799842479633109,975112,"(30, 34)",Female,2021-12-22
1528,2021-11-16,,,Australia,818056,741847,0.9001070591950425,0.8162542925455771,908843,"(35, 39)",Male,2021-12-22
1529,2021-11-16,,,Australia,833883,768938,0.9003495012292467,0.8302279153984605,926177,"(35, 39)",Female,2021-12-22
1530,2021-11-16,,,Australia,747060,688513,0.9279787339759515,0.8552531551227268,805040,"(40, 44)",Male,2021-12-22
1531,2021-11-16,,,Australia,754398,706197,0.9254520852782313,0.8663218702425393,815167,"(40, 44)",Female,2021-12-22
1532,2021-11-16,,,Australia,734121,681546,0.8888578122446015,0.8252011405532046,825915,"(45, 49)",Male,2021-12-22
1533,2021-11-16,,,Australia,751087,708771,0.8827998556654258,0.8330631957414248,850801,"(45, 49)",Female,2021-12-22
1534,2021-11-16,,,Australia,733042,686041,0.9605577992038179,0.8989689992163975,763142,"(50, 54)",Male,2021-12-22
1535,2021-11-16,,,Australia,755915,717469,0.9432595528247312,0.8952851684456679,801386,"(50, 54)",Female,2021-12-22
1536,2021-11-16,,,Australia,703173,664455,0.9254188036212744,0.8744635404945496,759843,"(55, 59)",Male,2021-12-22
1537,2021-11-16,,,Australia,720911,687886,0.9058992505617017,0.8643999215879447,795796,"(55, 59)",Female,2021-12-22
1538,2021-11-16,,,Australia,668396,619606,0.9584923301512459,0.8885265601764416,697341,"(60, 64)",Male,2021-12-22
1539,2021-11-16,,,Australia,699304,653372,0.9458835432354091,0.883755594721045,739313,"(60, 64)",Female,2021-12-22
1540,2021-11-16,,,Australia,588902,552467,0.9673398654697472,0.9074911504061368,608785,"(65, 69)",Male,2021-12-22
1541,2021-11-16,,,Australia,624384,586630,0.9614916129111737,0.903354065578365,649391,"(65, 69)",Female,2021-12-22
1542,2021-11-16,,,Australia,527700,501405,0.9764266153504552,0.9277718155576937,540440,"(70, 74)",Male,2021-12-22
1543,2021-11-16,,,Australia,556733,528101,0.98615182685001,0.9354354168179668,564551,"(70, 74)",Female,2021-12-22
1544,2021-11-16,,,Australia,382423,364618,1.0312789894936683,0.9832642978879469,370824,"(75, 79)",Male,2021-12-22
1545,2021-11-16,,,Australia,412978,392355,1.0249678594652014,0.9737837475615386,402918,"(75, 79)",Female,2021-12-22
1546,2021-11-16,,,Australia,244403,231668,1.0190039400446123,0.9659071483666535,239845,"(80, 84)",Male,2021-12-22
1547,2021-11-16,,,Australia,286772,270348,0.9936728598257785,0.9367632485325609,288598,"(80, 84)",Female,2021-12-22
1548,2021-11-16,,,Australia,133893,125199,1.0219045511093472,0.9555497889683491,131023,"(85, 89)",Male,2021-12-22
1549,2021-11-16,,,Australia,183333,170757,0.9900793865096938,0.9221634174002268,185170,"(85, 89)",Female,2021-12-22
1550,2021-11-16,,,Australia,58457,53841,1.0173689065246523,0.937033362919647,57459,"(90, 94)",Male,2021-12-22
1551,2021-11-16,,,Australia,100874,92826,0.9990888021710279,0.9193788007844225,100966,"(90, 94)",Female,2021-12-22
1552,2021-11-16,,,Australia,14579,13056,0.9270634617830344,0.8302174742464709,15726,"(95,)",Male,2021-12-22
1553,2021-11-16,,,Australia,36866,33186,0.9913946108750605,0.8924326359382563,37186,"(95,)",Female,2021-12-22
1554,2021-11-15,New South Wales,NSW,Australia,2758447,5981699,0.42013305306663423,0.9110595430673972,6565651,,,2021-12-22
1555,2021-11-15,Victoria,VIC,Australia,2156996,4729769,0.39888423163511033,0.874656361614284,5407574,,,2021-12-22
1556,2021-11-15,Queensland,QLD,Australia,1620657,2901153,0.3940608946856657,0.705412031540297,4112707,,,2021-12-22
1557,2021-11-15,Tasmania,TAS,Australia,209244,361739,0.47536871950055887,0.8218128368001599,440172,,,2021-12-22
1558,2021-11-15,Western Australia,WA,Australia,816832,1479754,0.3862130007971714,0.699654559054515,2114978,,,2021-12-22
1559,2021-11-15,South Australia,SA,Australia,628309,1067673,0.436204526520411,0.7412336850874757,1440400,,,2021-12-22
1560,2021-11-15,Northern Territory,NT,Australia,54689,134319,0.286974408488175,0.7048239238918829,190571,,,2021-12-22
1561,2021-11-15,Australian Capital Territory,ACT,Australia,133263,332326,0.3873507791313144,0.9659600566218168,344037,,,2021-12-22
1562,2021-11-15,,,Australia,490054,420161,0.7968409550631224,0.6831930614182856,614996,"(16, 19)",Male,2021-12-22
1563,2021-11-15,,,Australia,484999,423579,0.8350735038379025,0.7293202659843729,580786,"(16, 19)",Female,2021-12-22
1564,2021-11-15,,,Australia,694107,598973,0.7887938088094913,0.6806820764580208,879960,"(20, 24)",Male,2021-12-22
1565,2021-11-15,,,Australia,682012,609056,0.8193871764558884,0.7317359168805205,832344,"(20, 24)",Female,2021-12-22
1566,2021-11-15,,,Australia,792480,692083,0.8247886198154092,0.7202985341809356,960828,"(25, 29)",Male,2021-12-22
1567,2021-11-15,,,Australia,778068,698352,0.8227359819309977,0.7384435787790734,945708,"(25, 29)",Female,2021-12-22
1568,2021-11-15,,,Australia,812416,722828,0.8564558144340113,0.7620113875597078,948579,"(30, 34)",Male,2021-12-22
1569,2021-11-15,,,Australia,833858,756748,0.8551407428069802,0.7760626471625823,975112,"(30, 34)",Female,2021-12-22
1570,2021-11-15,,,Australia,816115,738039,0.8979713767944518,0.8120643499482308,908843,"(35, 39)",Male,2021-12-22
1571,2021-11-15,,,Australia,832085,765544,0.8984081876358406,0.8265633890714194,926177,"(35, 39)",Female,2021-12-22
1572,2021-11-15,,,Australia,745405,685509,0.9259229355063102,0.8515216635198251,805040,"(40, 44)",Male,2021-12-22
1573,2021-11-15,,,Australia,753095,703736,0.9238536398063218,0.8633028569605983,815167,"(40, 44)",Female,2021-12-22
1574,2021-11-15,,,Australia,732782,678745,0.8872365800354758,0.8218097503980434,825915,"(45, 49)",Male,2021-12-22
1575,2021-11-15,,,Australia,749936,706569,0.8814470128737507,0.8304750464562218,850801,"(45, 49)",Female,2021-12-22
1576,2021-11-15,,,Australia,731902,683471,0.959063974987617,0.895601342869348,763142,"(50, 54)",Male,2021-12-22
1577,2021-11-15,,,Australia,754998,715460,0.9421152852682727,0.8927782616616712,801386,"(50, 54)",Female,2021-12-22
1578,2021-11-15,,,Australia,702352,662320,0.924338317257644,0.8716537495245729,759843,"(55, 59)",Male,2021-12-22
1579,2021-11-15,,,Australia,720120,686145,0.9049052772318534,0.8622121749795174,795796,"(55, 59)",Female,2021-12-22
1580,2021-11-15,,,Australia,667766,616692,0.9575888984012126,0.8843478298278747,697341,"(60, 64)",Male,2021-12-22
1581,2021-11-15,,,Australia,698736,650747,0.9451152624125371,0.8802050011294269,739313,"(60, 64)",Female,2021-12-22
1582,2021-11-15,,,Australia,588417,550259,0.9665431966950565,0.9038642542112568,608785,"(65, 69)",Male,2021-12-22
1583,2021-11-15,,,Australia,623914,584428,0.960767857885311,0.8999631962869827,649391,"(65, 69)",Female,2021-12-22
1584,2021-11-15,,,Australia,527469,500008,0.9759991858485678,0.9251868847605654,540440,"(70, 74)",Male,2021-12-22
1585,2021-11-15,,,Australia,556443,526565,0.9856381442952009,0.9327146705966334,564551,"(70, 74)",Female,2021-12-22
1586,2021-11-15,,,Australia,382112,363571,1.0304403167001057,0.9804408560395228,370824,"(75, 79)",Male,2021-12-22
1587,2021-11-15,,,Australia,412648,391184,1.0241488342541163,0.9708774490094759,402918,"(75, 79)",Female,2021-12-22
1588,2021-11-15,,,Australia,244249,231094,1.0183618587004106,0.9635139360837207,239845,"(80, 84)",Male,2021-12-22
1589,2021-11-15,,,Australia,286606,269485,0.9930976652644855,0.9337729298193335,288598,"(80, 84)",Female,2021-12-22
1590,2021-11-15,,,Australia,133798,124822,1.0211794875708844,0.9526724315578181,131023,"(85, 89)",Male,2021-12-22
1591,2021-11-15,,,Australia,183174,170192,0.9892207160987201,0.9191121671977102,185170,"(85, 89)",Female,2021-12-22
1592,2021-11-15,,,Australia,58389,53683,1.0161854539758786,0.934283576115143,57459,"(90, 94)",Male,2021-12-22
1593,2021-11-15,,,Australia,100785,92558,0.9982073173147397,0.9167244418913297,100966,"(90, 94)",Female,2021-12-22
1594,2021-11-15,,,Australia,14553,12998,0.9254101487981686,0.8265293145110009,15726,"(95,)",Male,2021-12-22
1595,2021-11-15,,,Australia,36798,33064,0.9895659656860109,0.8891518313343731,37186,"(95,)",Female,2021-12-22
1596,2021-11-14,New South Wales,NSW,Australia,2758068,5979413,0.42007532840231687,0.910711367387636,6565651,,,2021-12-22
1597,2021-11-14,Victoria,VIC,Australia,2156597,4722914,0.3988104462370741,0.873388695189377,5407574,,,2021-12-22
1598,2021-11-14,Queensland,QLD,Australia,1619045,2889128,0.393668938730622,0.7024881665530757,4112707,,,2021-12-22
1599,2021-11-14,Tasmania,TAS,Australia,209183,360646,0.47523013730996067,0.8193297165653426,440172,,,2021-12-22
1600,2021-11-14,Western Australia,WA,Australia,816470,1475663,0.38604184062434693,0.6977202599743354,2114978,,,2021-12-22
1601,2021-11-14,South Australia,SA,Australia,628016,1064069,0.4360011108025548,0.7387316023326853,1440400,,,2021-12-22
1602,2021-11-14,Northern Territory,NT,Australia,54662,134075,0.2868327290091357,0.7035435611924165,190571,,,2021-12-22
1603,2021-11-14,Australian Capital Territory,ACT,Australia,133248,332103,0.3873071791696823,0.9653118705255539,344037,,,2021-12-22
1604,2021-11-14,,,Australia,488527,417959,0.7943580120846314,0.6796125503255306,614996,"(16, 19)",Male,2021-12-22
1605,2021-11-14,,,Australia,483667,421718,0.8327800601254163,0.7261159876443303,580786,"(16, 19)",Female,2021-12-22
1606,2021-11-14,,,Australia,692354,596731,0.7868016728033093,0.6781342333742443,879960,"(20, 24)",Male,2021-12-22
1607,2021-11-14,,,Australia,680720,607332,0.8178349336332094,0.7296646578818373,832344,"(20, 24)",Female,2021-12-22
1608,2021-11-14,,,Australia,790887,689757,0.8231306747929911,0.7178777054790243,960828,"(25, 29)",Male,2021-12-22
1609,2021-11-14,,,Australia,776845,696421,0.8214427709187191,0.7364017223075199,945708,"(25, 29)",Female,2021-12-22
1610,2021-11-14,,,Australia,811004,720749,0.8549672720985811,0.7598196881862238,948579,"(30, 34)",Male,2021-12-22
1611,2021-11-14,,,Australia,832686,754942,0.8539388295908572,0.7742105522237446,975112,"(30, 34)",Female,2021-12-22
1612,2021-11-14,,,Australia,815060,736262,0.8968105602397773,0.8101091167561394,908843,"(35, 39)",Male,2021-12-22
1613,2021-11-14,,,Australia,831194,763891,0.8974461684969504,0.8247786330258687,926177,"(35, 39)",Female,2021-12-22
1614,2021-11-14,,,Australia,744721,684348,0.925073288283812,0.8500794991553214,805040,"(40, 44)",Male,2021-12-22
1615,2021-11-14,,,Australia,752439,702700,0.9230488967291365,0.8620319517350432,815167,"(40, 44)",Female,2021-12-22
1616,2021-11-14,,,Australia,732167,677532,0.886491951350926,0.8203410762608743,825915,"(45, 49)",Male,2021-12-22
1617,2021-11-14,,,Australia,749486,705744,0.880918099532088,0.8295053719965069,850801,"(45, 49)",Female,2021-12-22
1618,2021-11-14,,,Australia,731479,682549,0.9585096875810792,0.8943931797751925,763142,"(50, 54)",Male,2021-12-22
1619,2021-11-14,,,Australia,754530,714588,0.9415312970278992,0.8916901468206333,801386,"(50, 54)",Female,2021-12-22
1620,2021-11-14,,,Australia,702008,661631,0.9238855921552216,0.8707469832583836,759843,"(55, 59)",Male,2021-12-22
1621,2021-11-14,,,Australia,719835,685599,0.9045471452482797,0.8615260694951973,795796,"(55, 59)",Female,2021-12-22
1622,2021-11-14,,,Australia,667566,616066,0.9573020946710433,0.8834501341524448,697341,"(60, 64)",Male,2021-12-22
1623,2021-11-14,,,Australia,698568,650166,0.9448880244226735,0.8794191364144821,739313,"(60, 64)",Female,2021-12-22
1624,2021-11-14,,,Australia,588267,549864,0.9662968042905131,0.9032154208792924,608785,"(65, 69)",Male,2021-12-22
1625,2021-11-14,,,Australia,623765,584041,0.9605384121430695,0.8993672533188788,649391,"(65, 69)",Female,2021-12-22
1626,2021-11-14,,,Australia,527344,499757,0.975767892828066,0.9247224483753979,540440,"(70, 74)",Male,2021-12-22
1627,2021-11-14,,,Australia,556372,526308,0.9855123806352305,0.9322594415739234,564551,"(70, 74)",Female,2021-12-22
1628,2021-11-14,,,Australia,382004,363370,1.0301490734148815,0.9798988199253554,370824,"(75, 79)",Male,2021-12-22
1629,2021-11-14,,,Australia,412484,390907,1.0237418035431527,0.9701899642110802,402918,"(75, 79)",Female,2021-12-22
1630,2021-11-14,,,Australia,244128,230943,1.017857366215681,0.9628843628176531,239845,"(80, 84)",Male,2021-12-22
1631,2021-11-14,,,Australia,286554,269365,0.9929174838356468,0.9333571265220133,288598,"(80, 84)",Female,2021-12-22
1632,2021-11-14,,,Australia,133740,124740,1.0207368172000335,0.9520465872404081,131023,"(85, 89)",Male,2021-12-22
1633,2021-11-14,,,Australia,183076,170052,0.9886914727007614,0.9183561052006265,185170,"(85, 89)",Female,2021-12-22
1634,2021-11-14,,,Australia,58346,53633,1.0154370942759186,0.9334133904175151,57459,"(90, 94)",Male,2021-12-22
1635,2021-11-14,,,Australia,100726,92498,0.9976229621852901,0.9161301824376523,100966,"(90, 94)",Female,2021-12-22
1636,2021-11-14,,,Australia,14536,12983,0.9243291364619102,0.8255754800966553,15726,"(95,)",Male,2021-12-22
1637,2021-11-14,,,Australia,36761,33025,0.9885709675684398,0.8881030495347711,37186,"(95,)",Female,2021-12-22
1638,2021-11-13,New South Wales,NSW,Australia,2757549,5974075,0.419996280643001,0.9098983482369075,6565651,,,2021-12-22
1639,2021-11-13,Victoria,VIC,Australia,2155948,4708881,0.39869042938663435,0.8707936313030575,5407574,,,2021-12-22
1640,2021-11-13,Queensland,QLD,Australia,1617066,2876628,0.3931877471456148,0.6994488058594984,4112707,,,2021-12-22
1641,2021-11-13,Tasmania,TAS,Australia,209082,359088,0.47500068155175706,0.8157901911071127,440172,,,2021-12-22
1642,2021-11-13,Western Australia,WA,Australia,815735,1468085,0.38569431927897124,0.6941372439807885,2114978,,,2021-12-22
1643,2021-11-13,South Australia,SA,Australia,627537,1058622,0.43566856428769785,0.7349500138850319,1440400,,,2021-12-22
1644,2021-11-13,Northern Territory,NT,Australia,54622,133644,0.286622833484633,0.7012819369159001,190571,,,2021-12-22
1645,2021-11-13,Australian Capital Territory,ACT,Australia,133225,331692,0.38724032589517987,0.9641172315768363,344037,,,2021-12-22
1646,2021-11-13,,,Australia,486720,415068,0.7914197815920754,0.6749117067428081,614996,"(16, 19)",Male,2021-12-22
1647,2021-11-13,,,Australia,482176,419326,0.8302128494832864,0.7219974310675533,580786,"(16, 19)",Female,2021-12-22
1648,2021-11-13,,,Australia,690394,593639,0.7845742988317651,0.6746204372926042,879960,"(20, 24)",Male,2021-12-22
1649,2021-11-13,,,Australia,679102,604795,0.8158910258258605,0.7266166392741462,832344,"(20, 24)",Female,2021-12-22
1650,2021-11-13,,,Australia,788903,686262,0.821065789090243,0.714240217812137,960828,"(25, 29)",Male,2021-12-22
1651,2021-11-13,,,Australia,775286,693424,0.8197942705359371,0.7332326680116907,945708,"(25, 29)",Female,2021-12-22
1652,2021-11-13,,,Australia,809379,717620,0.853254183362693,0.756521069937243,948579,"(30, 34)",Male,2021-12-22
1653,2021-11-13,,,Australia,831213,752202,0.852428233884928,0.7714006185956075,975112,"(30, 34)",Female,2021-12-22
1654,2021-11-13,,,Australia,813575,733440,0.8951766146628185,0.8070040700098917,908843,"(35, 39)",Male,2021-12-22
1655,2021-11-13,,,Australia,829920,761434,0.8960706214902767,0.8221257923701409,926177,"(35, 39)",Female,2021-12-22
1656,2021-11-13,,,Australia,743685,682363,0.9237863957070456,0.8476137831660538,805040,"(40, 44)",Male,2021-12-22
1657,2021-11-13,,,Australia,751460,701003,0.9218479158258369,0.8599501697198243,815167,"(40, 44)",Female,2021-12-22
1658,2021-11-13,,,Australia,731268,675810,0.8854034616152994,0.8182561159441347,825915,"(45, 49)",Male,2021-12-22
1659,2021-11-13,,,Australia,748848,704429,0.8801682179499084,0.8279597696758701,850801,"(45, 49)",Female,2021-12-22
1660,2021-11-13,,,Australia,730840,680994,0.957672359796735,0.8923555511294098,763142,"(50, 54)",Male,2021-12-22
1661,2021-11-13,,,Australia,753923,713343,0.9407738592887822,0.8901365883606651,801386,"(50, 54)",Female,2021-12-22
1662,2021-11-13,,,Australia,701533,660439,0.9232604630167022,0.869178238136036,759843,"(55, 59)",Male,2021-12-22
