,date,lhd_code,lhd_name,lga_code,lga_name,cases,state_name,state_code,country,saved_date
3512,2021-08-14,X720,South Eastern Sydney,17200,Sydney (C),1,New South Wales,NSW,Australia,2021-12-22
3513,2021-08-14,X720,South Eastern Sydney,18050,Waverley (A),1,New South Wales,NSW,Australia,2021-12-22
3514,2021-08-14,X730,Illawarra Shoalhaven,18450,Wollongong (C),1,New South Wales,NSW,Australia,2021-12-22
3515,2021-08-14,X740,Western Sydney,10750,Blacktown (C),70,New South Wales,NSW,Australia,2021-12-22
3516,2021-08-14,X740,Western Sydney,12380,Cumberland (A),48,New South Wales,NSW,Australia,2021-12-22
3517,2021-08-14,X740,Western Sydney,16260,Parramatta (C),16,New South Wales,NSW,Australia,2021-12-22
3518,2021-08-14,X740,Western Sydney,17420,The Hills Shire (A),4,New South Wales,NSW,Australia,2021-12-22
3519,2021-08-14,X750,Nepean Blue Mountains,10900,Blue Mountains (C),2,New South Wales,NSW,Australia,2021-12-22
3520,2021-08-14,X750,Nepean Blue Mountains,16350,Penrith (C),25,New South Wales,NSW,Australia,2021-12-22
3521,2021-08-14,X760,Northern Sydney,14500,Ku-ring-gai (A),1,New South Wales,NSW,Australia,2021-12-22
3522,2021-08-14,X760,Northern Sydney,14700,Lane Cove (A),1,New South Wales,NSW,Australia,2021-12-22
3523,2021-08-14,X760,Northern Sydney,15990,Northern Beaches (A),1,New South Wales,NSW,Australia,2021-12-22
3524,2021-08-14,X760,Northern Sydney,16700,Ryde (C),1,New South Wales,NSW,Australia,2021-12-22
3525,2021-08-14,X760,Northern Sydney,17420,The Hills Shire (A),1,New South Wales,NSW,Australia,2021-12-22
3526,2021-08-14,X770,Central Coast,11650,Central Coast (C) (NSW),3,New South Wales,NSW,Australia,2021-12-22
3527,2021-08-14,X800,Hunter New England,14650,Lake Macquarie (C),1,New South Wales,NSW,Australia,2021-12-22
3528,2021-08-14,X800,Hunter New England,15050,Maitland (C),1,New South Wales,NSW,Australia,2021-12-22
3529,2021-08-14,X800,Hunter New England,15900,Newcastle (C),4,New South Wales,NSW,Australia,2021-12-22
3530,2021-08-14,X800,Hunter New England,16400,Port Stephens (A),3,New South Wales,NSW,Australia,2021-12-22
3531,2021-08-14,X850,Western NSW,12390,Dubbo Regional (A),21,New South Wales,NSW,Australia,2021-12-22
3532,2021-08-14,X850,Western NSW,15270,Mid-Western Regional (A),2,New South Wales,NSW,Australia,2021-12-22
3533,2021-08-14,X999,Correctional settings,X999,Correctional settings,1,New South Wales,NSW,Australia,2021-12-22
3534,2021-08-15,X700,Sydney,11520,Canada Bay (A),4,New South Wales,NSW,Australia,2021-12-22
3535,2021-08-15,X700,Sydney,11570,Canterbury-Bankstown (A),24,New South Wales,NSW,Australia,2021-12-22
3536,2021-08-15,X700,Sydney,14170,Inner West (A),1,New South Wales,NSW,Australia,2021-12-22
3537,2021-08-15,X700,Sydney,17100,Strathfield (A),7,New South Wales,NSW,Australia,2021-12-22
3538,2021-08-15,X700,Sydney,17200,Sydney (C),3,New South Wales,NSW,Australia,2021-12-22
3539,2021-08-15,X710,South Western Sydney,11450,Camden (A),7,New South Wales,NSW,Australia,2021-12-22
3540,2021-08-15,X710,South Western Sydney,11500,Campbelltown (C) (NSW),21,New South Wales,NSW,Australia,2021-12-22
3541,2021-08-15,X710,South Western Sydney,11570,Canterbury-Bankstown (A),61,New South Wales,NSW,Australia,2021-12-22
3542,2021-08-15,X710,South Western Sydney,12850,Fairfield (C),38,New South Wales,NSW,Australia,2021-12-22
3543,2021-08-15,X710,South Western Sydney,14900,Liverpool (C),31,New South Wales,NSW,Australia,2021-12-22
3544,2021-08-15,X720,South Eastern Sydney,10500,Bayside (A),16,New South Wales,NSW,Australia,2021-12-22
3545,2021-08-15,X720,South Eastern Sydney,12930,Georges River (A),3,New South Wales,NSW,Australia,2021-12-22
3546,2021-08-15,X720,South Eastern Sydney,16550,Randwick (C),1,New South Wales,NSW,Australia,2021-12-22
3547,2021-08-15,X720,South Eastern Sydney,17150,Sutherland Shire (A),4,New South Wales,NSW,Australia,2021-12-22
3548,2021-08-15,X740,Western Sydney,10750,Blacktown (C),71,New South Wales,NSW,Australia,2021-12-22
3549,2021-08-15,X740,Western Sydney,11570,Canterbury-Bankstown (A),1,New South Wales,NSW,Australia,2021-12-22
3550,2021-08-15,X740,Western Sydney,12380,Cumberland (A),105,New South Wales,NSW,Australia,2021-12-22
3551,2021-08-15,X740,Western Sydney,16260,Parramatta (C),16,New South Wales,NSW,Australia,2021-12-22
3552,2021-08-15,X740,Western Sydney,17420,The Hills Shire (A),9,New South Wales,NSW,Australia,2021-12-22
3553,2021-08-15,X750,Nepean Blue Mountains,13800,Hawkesbury (C),3,New South Wales,NSW,Australia,2021-12-22
3554,2021-08-15,X750,Nepean Blue Mountains,16350,Penrith (C),20,New South Wales,NSW,Australia,2021-12-22
3555,2021-08-15,X760,Northern Sydney,14000,Hornsby (A),1,New South Wales,NSW,Australia,2021-12-22
3556,2021-08-15,X760,Northern Sydney,14500,Ku-ring-gai (A),2,New South Wales,NSW,Australia,2021-12-22
3557,2021-08-15,X760,Northern Sydney,14700,Lane Cove (A),1,New South Wales,NSW,Australia,2021-12-22
3558,2021-08-15,X760,Northern Sydney,15990,Northern Beaches (A),1,New South Wales,NSW,Australia,2021-12-22
3559,2021-08-15,X760,Northern Sydney,16700,Ryde (C),1,New South Wales,NSW,Australia,2021-12-22
3560,2021-08-15,X770,Central Coast,11650,Central Coast (C) (NSW),1,New South Wales,NSW,Australia,2021-12-22
3561,2021-08-15,X800,Hunter New England,14650,Lake Macquarie (C),2,New South Wales,NSW,Australia,2021-12-22
3562,2021-08-15,X800,Hunter New England,15050,Maitland (C),10,New South Wales,NSW,Australia,2021-12-22
3563,2021-08-15,X800,Hunter New England,15900,Newcastle (C),3,New South Wales,NSW,Australia,2021-12-22
3564,2021-08-15,X850,Western NSW,12390,Dubbo Regional (A),31,New South Wales,NSW,Australia,2021-12-22
3565,2021-08-15,X999,Correctional settings,X999,Correctional settings,1,New South Wales,NSW,Australia,2021-12-22
3566,2021-08-16,X700,Sydney,11300,Burwood (A),1,New South Wales,NSW,Australia,2021-12-22
3567,2021-08-16,X700,Sydney,11520,Canada Bay (A),1,New South Wales,NSW,Australia,2021-12-22
3568,2021-08-16,X700,Sydney,11570,Canterbury-Bankstown (A),32,New South Wales,NSW,Australia,2021-12-22
3569,2021-08-16,X700,Sydney,14170,Inner West (A),5,New South Wales,NSW,Australia,2021-12-22
3570,2021-08-16,X700,Sydney,17100,Strathfield (A),8,New South Wales,NSW,Australia,2021-12-22
3571,2021-08-16,X700,Sydney,17200,Sydney (C),4,New South Wales,NSW,Australia,2021-12-22
3572,2021-08-16,X710,South Western Sydney,11450,Camden (A),11,New South Wales,NSW,Australia,2021-12-22
3573,2021-08-16,X710,South Western Sydney,11500,Campbelltown (C) (NSW),30,New South Wales,NSW,Australia,2021-12-22
3574,2021-08-16,X710,South Western Sydney,11570,Canterbury-Bankstown (A),58,New South Wales,NSW,Australia,2021-12-22
3575,2021-08-16,X710,South Western Sydney,12850,Fairfield (C),43,New South Wales,NSW,Australia,2021-12-22
3576,2021-08-16,X710,South Western Sydney,14900,Liverpool (C),56,New South Wales,NSW,Australia,2021-12-22
3577,2021-08-16,X720,South Eastern Sydney,10500,Bayside (A),10,New South Wales,NSW,Australia,2021-12-22
3578,2021-08-16,X720,South Eastern Sydney,12930,Georges River (A),9,New South Wales,NSW,Australia,2021-12-22
3579,2021-08-16,X720,South Eastern Sydney,16550,Randwick (C),1,New South Wales,NSW,Australia,2021-12-22
3580,2021-08-16,X720,South Eastern Sydney,17150,Sutherland Shire (A),2,New South Wales,NSW,Australia,2021-12-22
3581,2021-08-16,X720,South Eastern Sydney,17200,Sydney (C),1,New South Wales,NSW,Australia,2021-12-22
3582,2021-08-16,X730,Illawarra Shoalhaven,16900,Shellharbour (C),2,New South Wales,NSW,Australia,2021-12-22
3583,2021-08-16,X730,Illawarra Shoalhaven,18450,Wollongong (C),1,New South Wales,NSW,Australia,2021-12-22
3584,2021-08-16,X740,Western Sydney,10750,Blacktown (C),98,New South Wales,NSW,Australia,2021-12-22
3585,2021-08-16,X740,Western Sydney,11570,Canterbury-Bankstown (A),3,New South Wales,NSW,Australia,2021-12-22
3586,2021-08-16,X740,Western Sydney,12380,Cumberland (A),103,New South Wales,NSW,Australia,2021-12-22
3587,2021-08-16,X740,Western Sydney,16260,Parramatta (C),18,New South Wales,NSW,Australia,2021-12-22
3588,2021-08-16,X740,Western Sydney,17420,The Hills Shire (A),1,New South Wales,NSW,Australia,2021-12-22
3589,2021-08-16,X750,Nepean Blue Mountains,10900,Blue Mountains (C),1,New South Wales,NSW,Australia,2021-12-22
3590,2021-08-16,X750,Nepean Blue Mountains,16350,Penrith (C),39,New South Wales,NSW,Australia,2021-12-22
3591,2021-08-16,X760,Northern Sydney,14500,Ku-ring-gai (A),4,New South Wales,NSW,Australia,2021-12-22
3592,2021-08-16,X760,Northern Sydney,15990,Northern Beaches (A),2,New South Wales,NSW,Australia,2021-12-22
3593,2021-08-16,X760,Northern Sydney,16700,Ryde (C),2,New South Wales,NSW,Australia,2021-12-22
3594,2021-08-16,X760,Northern Sydney,17420,The Hills Shire (A),1,New South Wales,NSW,Australia,2021-12-22
3595,2021-08-16,X760,Northern Sydney,18250,Willoughby (C),1,New South Wales,NSW,Australia,2021-12-22
3596,2021-08-16,X800,Hunter New England,14650,Lake Macquarie (C),2,New South Wales,NSW,Australia,2021-12-22
3597,2021-08-16,X800,Hunter New England,15050,Maitland (C),3,New South Wales,NSW,Australia,2021-12-22
3598,2021-08-16,X800,Hunter New England,15900,Newcastle (C),4,New South Wales,NSW,Australia,2021-12-22
3599,2021-08-16,X850,Western NSW,11150,Bourke (A),1,New South Wales,NSW,Australia,2021-12-22
3600,2021-08-16,X850,Western NSW,12390,Dubbo Regional (A),15,New South Wales,NSW,Australia,2021-12-22
3601,2021-08-16,X850,Western NSW,12950,Gilgandra (A),1,New South Wales,NSW,Australia,2021-12-22
3602,2021-08-16,X850,Western NSW,15270,Mid-Western Regional (A),1,New South Wales,NSW,Australia,2021-12-22
3603,2021-08-16,X850,Western NSW,15850,Narromine (A),1,New South Wales,NSW,Australia,2021-12-22
3604,2021-08-16,X860,Far West,11250,Broken Hill (C),1,New South Wales,NSW,Australia,2021-12-22
3605,2021-08-17,X700,Sydney,11300,Burwood (A),2,New South Wales,NSW,Australia,2021-12-22
3606,2021-08-17,X700,Sydney,11520,Canada Bay (A),1,New South Wales,NSW,Australia,2021-12-22
3607,2021-08-17,X700,Sydney,11570,Canterbury-Bankstown (A),29,New South Wales,NSW,Australia,2021-12-22
3608,2021-08-17,X700,Sydney,14170,Inner West (A),5,New South Wales,NSW,Australia,2021-12-22
3609,2021-08-17,X700,Sydney,17100,Strathfield (A),7,New South Wales,NSW,Australia,2021-12-22
3610,2021-08-17,X700,Sydney,17200,Sydney (C),3,New South Wales,NSW,Australia,2021-12-22
3611,2021-08-17,X710,South Western Sydney,11450,Camden (A),10,New South Wales,NSW,Australia,2021-12-22
3612,2021-08-17,X710,South Western Sydney,11500,Campbelltown (C) (NSW),15,New South Wales,NSW,Australia,2021-12-22
3613,2021-08-17,X710,South Western Sydney,11570,Canterbury-Bankstown (A),69,New South Wales,NSW,Australia,2021-12-22
3614,2021-08-17,X710,South Western Sydney,12850,Fairfield (C),46,New South Wales,NSW,Australia,2021-12-22
3615,2021-08-17,X710,South Western Sydney,14900,Liverpool (C),39,New South Wales,NSW,Australia,2021-12-22
3616,2021-08-17,X720,South Eastern Sydney,10500,Bayside (A),7,New South Wales,NSW,Australia,2021-12-22
3617,2021-08-17,X720,South Eastern Sydney,12930,Georges River (A),4,New South Wales,NSW,Australia,2021-12-22
3618,2021-08-17,X720,South Eastern Sydney,16550,Randwick (C),1,New South Wales,NSW,Australia,2021-12-22
3619,2021-08-17,X720,South Eastern Sydney,17150,Sutherland Shire (A),6,New South Wales,NSW,Australia,2021-12-22
3620,2021-08-17,X720,South Eastern Sydney,17200,Sydney (C),1,New South Wales,NSW,Australia,2021-12-22
3621,2021-08-17,X720,South Eastern Sydney,18050,Waverley (A),2,New South Wales,NSW,Australia,2021-12-22
3622,2021-08-17,X730,Illawarra Shoalhaven,16900,Shellharbour (C),2,New South Wales,NSW,Australia,2021-12-22
3623,2021-08-17,X730,Illawarra Shoalhaven,16950,Shoalhaven (C),1,New South Wales,NSW,Australia,2021-12-22
3624,2021-08-17,X740,Western Sydney,10750,Blacktown (C),77,New South Wales,NSW,Australia,2021-12-22
3625,2021-08-17,X740,Western Sydney,11570,Canterbury-Bankstown (A),3,New South Wales,NSW,Australia,2021-12-22
3626,2021-08-17,X740,Western Sydney,12380,Cumberland (A),97,New South Wales,NSW,Australia,2021-12-22
3627,2021-08-17,X740,Western Sydney,16260,Parramatta (C),16,New South Wales,NSW,Australia,2021-12-22
3628,2021-08-17,X740,Western Sydney,17420,The Hills Shire (A),1,New South Wales,NSW,Australia,2021-12-22
3629,2021-08-17,X750,Nepean Blue Mountains,13800,Hawkesbury (C),8,New South Wales,NSW,Australia,2021-12-22
3630,2021-08-17,X750,Nepean Blue Mountains,16350,Penrith (C),43,New South Wales,NSW,Australia,2021-12-22
3631,2021-08-17,X760,Northern Sydney,15990,Northern Beaches (A),4,New South Wales,NSW,Australia,2021-12-22
3632,2021-08-17,X760,Northern Sydney,16700,Ryde (C),2,New South Wales,NSW,Australia,2021-12-22
3633,2021-08-17,X760,Northern Sydney,18250,Willoughby (C),1,New South Wales,NSW,Australia,2021-12-22
3634,2021-08-17,X770,Central Coast,11650,Central Coast (C) (NSW),1,New South Wales,NSW,Australia,2021-12-22
3635,2021-08-17,X800,Hunter New England,14650,Lake Macquarie (C),2,New South Wales,NSW,Australia,2021-12-22
3636,2021-08-17,X800,Hunter New England,15050,Maitland (C),1,New South Wales,NSW,Australia,2021-12-22
3637,2021-08-17,X800,Hunter New England,15900,Newcastle (C),11,New South Wales,NSW,Australia,2021-12-22
3638,2021-08-17,X820,Mid North Coast,14350,Kempsey (A),1,New South Wales,NSW,Australia,2021-12-22
3639,2021-08-17,X830,Southern NSW,13310,Goulburn Mulwaree (A),1,New South Wales,NSW,Australia,2021-12-22
3640,2021-08-17,X850,Western NSW,11150,Bourke (A),1,New South Wales,NSW,Australia,2021-12-22
3641,2021-08-17,X850,Western NSW,12390,Dubbo Regional (A),23,New South Wales,NSW,Australia,2021-12-22
3642,2021-08-17,X860,Far West,11700,Central Darling (A),3,New South Wales,NSW,Australia,2021-12-22
3643,2021-08-18,X700,Sydney,11300,Burwood (A),1,New South Wales,NSW,Australia,2021-12-22
3644,2021-08-18,X700,Sydney,11520,Canada Bay (A),2,New South Wales,NSW,Australia,2021-12-22
3645,2021-08-18,X700,Sydney,11570,Canterbury-Bankstown (A),38,New South Wales,NSW,Australia,2021-12-22
3646,2021-08-18,X700,Sydney,14170,Inner West (A),2,New South Wales,NSW,Australia,2021-12-22
3647,2021-08-18,X700,Sydney,17100,Strathfield (A),4,New South Wales,NSW,Australia,2021-12-22
3648,2021-08-18,X700,Sydney,17200,Sydney (C),7,New South Wales,NSW,Australia,2021-12-22
3649,2021-08-18,X710,South Western Sydney,11450,Camden (A),8,New South Wales,NSW,Australia,2021-12-22
3650,2021-08-18,X710,South Western Sydney,11500,Campbelltown (C) (NSW),27,New South Wales,NSW,Australia,2021-12-22
3651,2021-08-18,X710,South Western Sydney,11570,Canterbury-Bankstown (A),65,New South Wales,NSW,Australia,2021-12-22
3652,2021-08-18,X710,South Western Sydney,12850,Fairfield (C),34,New South Wales,NSW,Australia,2021-12-22
3653,2021-08-18,X710,South Western Sydney,14900,Liverpool (C),45,New South Wales,NSW,Australia,2021-12-22
3654,2021-08-18,X710,South Western Sydney,18400,Wollondilly (A),1,New South Wales,NSW,Australia,2021-12-22
3655,2021-08-18,X720,South Eastern Sydney,10500,Bayside (A),16,New South Wales,NSW,Australia,2021-12-22
3656,2021-08-18,X720,South Eastern Sydney,12930,Georges River (A),6,New South Wales,NSW,Australia,2021-12-22
3657,2021-08-18,X720,South Eastern Sydney,16550,Randwick (C),2,New South Wales,NSW,Australia,2021-12-22
3658,2021-08-18,X720,South Eastern Sydney,17150,Sutherland Shire (A),1,New South Wales,NSW,Australia,2021-12-22
3659,2021-08-18,X720,South Eastern Sydney,17200,Sydney (C),2,New South Wales,NSW,Australia,2021-12-22
3660,2021-08-18,X720,South Eastern Sydney,18050,Waverley (A),1,New South Wales,NSW,Australia,2021-12-22
3661,2021-08-18,X730,Illawarra Shoalhaven,16950,Shoalhaven (C),1,New South Wales,NSW,Australia,2021-12-22
3662,2021-08-18,X740,Western Sydney,10750,Blacktown (C),94,New South Wales,NSW,Australia,2021-12-22
3663,2021-08-18,X740,Western Sydney,11570,Canterbury-Bankstown (A),7,New South Wales,NSW,Australia,2021-12-22
3664,2021-08-18,X740,Western Sydney,12380,Cumberland (A),127,New South Wales,NSW,Australia,2021-12-22
3665,2021-08-18,X740,Western Sydney,16260,Parramatta (C),24,New South Wales,NSW,Australia,2021-12-22
3666,2021-08-18,X740,Western Sydney,17420,The Hills Shire (A),3,New South Wales,NSW,Australia,2021-12-22
3667,2021-08-18,X750,Nepean Blue Mountains,13800,Hawkesbury (C),4,New South Wales,NSW,Australia,2021-12-22
3668,2021-08-18,X750,Nepean Blue Mountains,16350,Penrith (C),63,New South Wales,NSW,Australia,2021-12-22
3669,2021-08-18,X760,Northern Sydney,14000,Hornsby (A),5,New South Wales,NSW,Australia,2021-12-22
3670,2021-08-18,X760,Northern Sydney,14500,Ku-ring-gai (A),1,New South Wales,NSW,Australia,2021-12-22
3671,2021-08-18,X760,Northern Sydney,15990,Northern Beaches (A),3,New South Wales,NSW,Australia,2021-12-22
3672,2021-08-18,X760,Northern Sydney,16700,Ryde (C),4,New South Wales,NSW,Australia,2021-12-22
3673,2021-08-18,X770,Central Coast,11650,Central Coast (C) (NSW),2,New South Wales,NSW,Australia,2021-12-22
3674,2021-08-18,X800,Hunter New England,15900,Newcastle (C),5,New South Wales,NSW,Australia,2021-12-22
3675,2021-08-18,X830,Southern NSW,16490,Queanbeyan-Palerang Regional (A),2,New South Wales,NSW,Australia,2021-12-22
3676,2021-08-18,X850,Western NSW,11150,Bourke (A),2,New South Wales,NSW,Australia,2021-12-22
3677,2021-08-18,X850,Western NSW,12390,Dubbo Regional (A),17,New South Wales,NSW,Australia,2021-12-22
3678,2021-08-18,X850,Western NSW,12950,Gilgandra (A),1,New South Wales,NSW,Australia,2021-12-22
3679,2021-08-18,X850,Western NSW,15270,Mid-Western Regional (A),3,New South Wales,NSW,Australia,2021-12-22
3680,2021-08-18,X850,Western NSW,17950,Warren (A),2,New South Wales,NSW,Australia,2021-12-22
3681,2021-08-18,X860,Far West,11700,Central Darling (A),2,New South Wales,NSW,Australia,2021-12-22
3682,2021-08-18,X999,Correctional settings,X999,Correctional settings,1,New South Wales,NSW,Australia,2021-12-22
3683,2021-08-19,X700,Sydney,11300,Burwood (A),1,New South Wales,NSW,Australia,2021-12-22
3684,2021-08-19,X700,Sydney,11520,Canada Bay (A),5,New South Wales,NSW,Australia,2021-12-22
3685,2021-08-19,X700,Sydney,11570,Canterbury-Bankstown (A),40,New South Wales,NSW,Australia,2021-12-22
3686,2021-08-19,X700,Sydney,14170,Inner West (A),5,New South Wales,NSW,Australia,2021-12-22
3687,2021-08-19,X700,Sydney,17100,Strathfield (A),3,New South Wales,NSW,Australia,2021-12-22
3688,2021-08-19,X700,Sydney,17200,Sydney (C),2,New South Wales,NSW,Australia,2021-12-22
3689,2021-08-19,X710,South Western Sydney,11450,Camden (A),8,New South Wales,NSW,Australia,2021-12-22
3690,2021-08-19,X710,South Western Sydney,11500,Campbelltown (C) (NSW),29,New South Wales,NSW,Australia,2021-12-22
3691,2021-08-19,X710,South Western Sydney,11570,Canterbury-Bankstown (A),105,New South Wales,NSW,Australia,2021-12-22
3692,2021-08-19,X710,South Western Sydney,12850,Fairfield (C),53,New South Wales,NSW,Australia,2021-12-22
3693,2021-08-19,X710,South Western Sydney,14900,Liverpool (C),61,New South Wales,NSW,Australia,2021-12-22
3694,2021-08-19,X720,South Eastern Sydney,10500,Bayside (A),6,New South Wales,NSW,Australia,2021-12-22
3695,2021-08-19,X720,South Eastern Sydney,12930,Georges River (A),12,New South Wales,NSW,Australia,2021-12-22
3696,2021-08-19,X720,South Eastern Sydney,16550,Randwick (C),12,New South Wales,NSW,Australia,2021-12-22
3697,2021-08-19,X720,South Eastern Sydney,17150,Sutherland Shire (A),3,New South Wales,NSW,Australia,2021-12-22
3698,2021-08-19,X720,South Eastern Sydney,18050,Waverley (A),1,New South Wales,NSW,Australia,2021-12-22
